"Class[Size] ->","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]"
"1995Q3",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.36666667e+00
"1995Q4",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.26000000e+00
"1996Q1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.93000000e+00
"1996Q2",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.02000000e+00
"1996Q3",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.09666667e+00
"1996Q4",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.97666667e+00
"1997Q1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.06000000e+00
"1997Q2",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.04666667e+00
"1997Q3",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.04666667e+00
"1997Q4",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.09000000e+00
"1998Q1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.05333333e+00
"1998Q2",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.97666667e+00
"1998Q3",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.82333333e+00
"1998Q4",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.25333333e+00
"1999Q1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.40666667e+00
"1999Q2",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.45333333e+00
"1999Q3",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.65000000e+00
"1999Q4",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.04333333e+00
"2000Q1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.52000000e+00
"2000Q2",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.71333333e+00
"2000Q3",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.01666667e+00
"2000Q4",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.01666667e+00
"2001Q1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.81666667e+00
"2001Q2",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.66000000e+00
"2001Q3",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.17000000e+00
"2001Q4",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.90666667e+00
"2002Q1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.72000000e+00
"2002Q2",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.71333333e+00
"2002Q3",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.64333333e+00
"2002Q4",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.33333333e+00
"2003Q1",1.75200000e+03,9.93400000e+02,1.45360000e+03,8.82900000e+02,8.29700000e+01,8.88800000e+01,8.32400000e+02,1.90900000e+02,7.63700000e+02,9.50300000e+02,6.44400000e+02,1.50000000e+00,4.33333333e-01,2.06666667e+00,1.26666667e+00,NaN,NaN,6.92333333e+01,8.23000000e+01,2.46853333e+02,NaN,NaN,4.64066667e+01,NaN,NaN,3.53740000e+02,7.28266667e+01,NaN,1.00266667e+02,1.00000000e+02,9.99333333e+01,1.00000000e+02,1.06066667e+02,NaN,NaN,NaN,NaN,NaN,5.30366667e+02,NaN,9.49100000e+01,8.38333333e+01,3.10673333e+02,3.72793333e+02,3.85043333e+02,8.12316667e+02,NaN,1.53333333e+02,2.24966667e+02,3.15200000e+01,3.13333333e+01,3.69833333e+01,5.12533333e+03,4.78903333e+03,NaN,4.95666667e+02,NaN,NaN,1.90594103e+05,1.39932453e+07,NaN,1.15666667e+00
"2003Q2",2.06660000e+03,1.23210000e+03,1.74170000e+03,1.11600000e+03,8.42800000e+01,9.05800000e+01,9.18300000e+02,1.98100000e+02,7.65600000e+02,8.67700000e+02,7.63700000e+02,1.66666667e+00,4.00000000e-01,1.56666667e+00,1.30000000e+00,NaN,NaN,1.02800000e+02,1.00200000e+02,2.46186667e+02,NaN,NaN,4.85000000e+01,NaN,NaN,3.80780000e+02,7.43466667e+01,NaN,1.00033333e+02,9.99666667e+01,1.00000000e+02,1.00000000e+02,1.00366667e+02,NaN,NaN,NaN,NaN,NaN,5.60533333e+02,NaN,9.07433333e+01,7.94400000e+01,3.10380000e+02,3.79033333e+02,3.94006667e+02,8.16113333e+02,NaN,2.24000000e+02,1.02266667e+02,2.61700000e+01,3.23033333e+01,3.82800000e+01,5.84733333e+03,5.49006667e+03,NaN,9.98000000e+02,NaN,NaN,1.91235122e+05,1.41493310e+07,NaN,1.04000000e+00
"2003Q3",2.62520000e+03,1.52010000e+03,2.03010000e+03,1.37090000e+03,7.73300000e+01,9.01800000e+01,1.18200000e+03,2.15500000e+02,6.42000000e+02,1.12000000e+03,1.10110000e+03,2.10000000e+00,4.33333333e-01,1.43333333e+00,1.26666667e+00,NaN,NaN,1.05466667e+02,1.06133333e+02,2.52013333e+02,NaN,NaN,5.00866667e+01,NaN,NaN,4.03193333e+02,7.51600000e+01,NaN,9.99000000e+01,1.00000000e+02,1.00000000e+02,1.00000000e+02,1.00200000e+02,NaN,NaN,NaN,NaN,NaN,5.98333333e+02,NaN,9.02366667e+01,7.79800000e+01,3.51920000e+02,4.38086667e+02,4.54573333e+02,8.97686667e+02,NaN,2.16100000e+02,2.01966667e+02,2.84500000e+01,3.27400000e+01,3.85633333e+01,6.25166667e+03,6.14923333e+03,NaN,1.67900000e+03,NaN,NaN,1.96687642e+05,1.43881954e+07,NaN,9.30000000e-01
"2003Q4",2.51360000e+03,1.38880000e+03,1.92110000e+03,1.25890000e+03,7.64300000e+01,9.06500000e+01,1.35250000e+03,2.80900000e+02,8.30700000e+02,1.74620000e+03,1.27000000e+03,1.63333333e+00,4.33333333e-01,2.03333333e+00,1.30000000e+00,NaN,NaN,1.34000000e+02,1.20100000e+02,2.75613333e+02,NaN,NaN,5.24133333e+01,NaN,NaN,4.76146667e+02,7.61133333e+01,NaN,1.01600000e+02,1.00366667e+02,1.00000000e+02,1.00000000e+02,1.00466667e+02,NaN,NaN,NaN,NaN,NaN,6.44700000e+02,NaN,8.73133333e+01,7.65133333e+01,3.66406667e+02,4.52073333e+02,4.68266667e+02,9.17480000e+02,NaN,2.81966667e+02,3.34800000e+02,2.93900000e+01,3.34333333e+01,3.96800000e+01,7.18033333e+03,6.68490000e+03,NaN,2.30766667e+03,NaN,NaN,2.02633535e+05,1.46506100e+07,NaN,9.16666667e-01
"2004Q1",1.91450000e+03,1.13470000e+03,1.68230000e+03,1.02860000e+03,8.78700000e+01,9.06500000e+01,1.06690000e+03,2.31900000e+02,8.27100000e+02,1.44920000e+03,1.04810000e+03,1.66666667e+00,4.00000000e-01,2.10000000e+00,1.26666667e+00,NaN,NaN,8.70666667e+01,9.85333333e+01,2.93073333e+02,NaN,NaN,5.20600000e+01,NaN,NaN,4.36666667e+02,9.28600000e+01,NaN,1.01666667e+02,9.98666667e+01,1.00033333e+02,1.01433333e+02,1.01166667e+02,NaN,NaN,NaN,NaN,NaN,6.93566667e+02,NaN,8.33633333e+01,7.44166667e+01,3.85300000e+02,4.78966667e+02,5.00210000e+02,1.02730000e+03,NaN,2.26900000e+02,2.31600000e+02,3.19366667e+01,3.46866667e+01,4.04900000e+01,6.40100000e+03,6.97376667e+03,NaN,5.82000000e+02,NaN,NaN,2.08214636e+05,1.49258462e+07,NaN,9.16666667e-01
"2004Q2",2.27160000e+03,1.40800000e+03,2.09340000e+03,1.36060000e+03,9.21600000e+01,9.66300000e+01,1.14660000e+03,2.53000000e+02,1.12960000e+03,1.46810000e+03,1.08120000e+03,1.70000000e+00,4.33333333e-01,1.63333333e+00,1.30000000e+00,NaN,NaN,1.21533333e+02,1.24733333e+02,2.98553333e+02,NaN,NaN,5.54533333e+01,NaN,NaN,4.69173333e+02,8.86333333e+01,NaN,9.96333333e+01,1.00066667e+02,9.99666667e+01,9.72333333e+01,1.00000000e+02,NaN,NaN,NaN,NaN,NaN,7.29133333e+02,NaN,8.58733333e+01,7.63433333e+01,3.74066667e+02,4.94706667e+02,5.22966667e+02,1.10025333e+03,NaN,2.77466667e+02,2.06400000e+02,3.54300000e+01,3.55866667e+01,4.11200000e+01,7.41100000e+03,8.13013333e+03,NaN,1.18000000e+03,NaN,NaN,2.13062499e+05,1.52134947e+07,NaN,1.07666667e+00
"2004Q3",2.88710000e+03,1.73510000e+03,2.35230000e+03,1.57440000e+03,8.14800000e+01,9.07400000e+01,1.23130000e+03,2.69400000e+02,1.19620000e+03,1.58980000e+03,1.31220000e+03,1.90000000e+00,4.00000000e-01,1.46666667e+00,1.26666667e+00,NaN,NaN,1.23366667e+02,1.34633333e+02,3.02793333e+02,NaN,NaN,5.91866667e+01,NaN,NaN,4.92073333e+02,9.35933333e+01,NaN,9.96333333e+01,1.00033333e+02,9.99333333e+01,1.00400000e+02,1.00566667e+02,NaN,NaN,NaN,NaN,NaN,8.29366667e+02,NaN,8.54933333e+01,7.40033333e+01,4.07846667e+02,5.50673333e+02,5.82200000e+02,1.21216667e+03,NaN,3.32033333e+02,2.90266667e+02,4.15933333e+01,3.63433333e+01,4.16800000e+01,8.05166667e+03,8.36616667e+03,NaN,1.96200000e+03,NaN,NaN,2.15465270e+05,1.54439084e+07,NaN,1.48666667e+00
"2004Q4",2.71310000e+03,1.52860000e+03,2.40220000e+03,1.47440000e+03,8.85400000e+01,9.64500000e+01,1.31610000e+03,3.46100000e+02,1.00890000e+03,1.69590000e+03,1.48130000e+03,1.93333333e+00,4.33333333e-01,2.03333333e+00,1.33333333e+00,NaN,NaN,1.68366667e+02,1.35800000e+02,3.48893333e+02,NaN,NaN,6.48266667e+01,NaN,NaN,6.05246667e+02,9.60333333e+01,NaN,1.03500000e+02,1.01466667e+02,1.02000000e+02,1.03766667e+02,1.00733333e+02,NaN,NaN,NaN,NaN,NaN,9.41933333e+02,NaN,8.23366667e+01,7.51266667e+01,4.22853333e+02,5.89193333e+02,6.15113333e+02,1.38626667e+03,NaN,3.31700000e+02,4.76500000e+02,4.41633333e+01,3.73266667e+01,4.34133333e+01,9.55100000e+03,9.04323333e+03,NaN,2.78433333e+03,NaN,NaN,2.18961161e+05,1.56165977e+07,NaN,2.00666667e+00
"2005Q1",2.36130000e+03,1.21560000e+03,2.37120000e+03,1.22550000e+03,1.00420000e+02,1.00810000e+02,1.20750000e+03,2.74800000e+02,1.40620000e+03,1.62520000e+03,1.21200000e+03,1.83333333e+00,4.00000000e-01,2.16666667e+00,1.43333333e+00,NaN,3.60860000e+02,1.30100000e+02,1.48866667e+02,3.71246667e+02,NaN,NaN,6.87000000e+01,NaN,NaN,5.40300000e+02,1.06600000e+02,1.01819034e+02,1.02933333e+02,9.95333333e+01,1.04600000e+02,1.03866667e+02,1.01200000e+02,1.71800000e+01,0.00000000e+00,1.33766667e+01,NaN,NaN,1.02063667e+03,8.84223333e+02,8.11966667e+01,7.67066667e+01,4.36833333e+02,6.01463333e+02,6.32676667e+02,1.44548000e+03,9.99026667e+02,3.76366667e+02,1.59833333e+02,4.76366667e+01,3.92333333e+01,4.39800000e+01,8.43333333e+03,8.57993333e+03,NaN,7.65666667e+02,NaN,NaN,2.29055164e+05,1.58895886e+07,9.78184667e-01,2.53666667e+00
"2005Q2",2.84540000e+03,1.51940000e+03,2.84640000e+03,1.52040000e+03,1.00040000e+02,1.00070000e+02,1.28980000e+03,2.85200000e+02,1.84810000e+03,1.65980000e+03,1.21300000e+03,1.93333333e+00,4.66666667e-01,1.70000000e+00,1.76666667e+00,NaN,4.90880000e+02,1.71366667e+02,1.55300000e+02,3.79980000e+02,NaN,NaN,7.67333333e+01,NaN,NaN,6.08440000e+02,1.11033333e+02,1.03775434e+02,9.91000000e+01,9.96333333e+01,9.87333333e+01,1.01700000e+02,9.98666667e+01,1.81300000e+01,0.00000000e+00,1.55300000e+01,NaN,NaN,1.09760333e+03,9.54280000e+02,8.50000000e+01,8.01533333e+01,5.00983333e+02,6.92703333e+02,7.29330000e+02,1.64506000e+03,1.09392000e+03,3.21366667e+02,2.76866667e+02,5.16133333e+01,4.04900000e+01,4.46600000e+01,9.62666667e+03,9.78486667e+03,NaN,1.59800000e+03,NaN,NaN,2.30022142e+05,1.61314751e+07,9.56659333e-01,2.86333333e+00
"2005Q3",3.72300000e+03,1.87930000e+03,3.70760000e+03,1.86390000e+03,9.95900000e+01,9.91800000e+01,1.38820000e+03,3.34600000e+02,2.34350000e+03,1.66710000e+03,1.39710000e+03,2.13333333e+00,5.00000000e-01,1.60000000e+00,1.96666667e+00,NaN,4.17666667e+02,1.94200000e+02,1.79733333e+02,3.72426667e+02,NaN,NaN,8.16000000e+01,NaN,NaN,6.42593333e+02,1.14466667e+02,1.03165164e+02,9.90666667e+01,1.00133333e+02,1.00033333e+02,9.91333333e+01,9.94666667e+01,1.74366667e+01,0.00000000e+00,1.70433333e+01,NaN,NaN,1.19019667e+03,9.83443333e+02,8.92333333e+01,8.10900000e+01,5.79720000e+02,7.83696667e+02,8.28973333e+02,1.82691667e+03,1.20786333e+03,3.75400000e+02,3.96333333e+02,6.15633333e+01,4.09500000e+01,4.49766667e+01,1.06950000e+04,1.00780667e+04,NaN,3.01933333e+03,NaN,NaN,2.33269989e+05,1.64157447e+07,9.30150000e-01,3.36000000e+00
